uid,url,price,currency,collection,reference_code,life_span
31886,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/tortue%E8%85%95%E8%A1%A8/wa501008-tortue%E8%85%95%E8%A1%A8.html,273000,CNY,TANK,WA501008,Q4 September 2020
31915,https://www.cartier.co.uk/en-gb/collections/watches/women-s-watches/baignoire/wb520004-baignoire-watch-small-model.html,21900,GBP,TANK,WB520004,Q4 September 2020
31932,https://www.cartier.fr/fr/collections/montres/montres-pour-femme/baignoire/wb520006-montre-baignoire-pm.html,39200,EUR,TANK,WB520006,Q4 September 2020
31937,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/baignoire%E7%B3%BB%E5%88%97/wb520006-baignoire%E8%85%95%E9%8C%B6%EF%BC%8C%E5%B0%8F%E5%9E%8B%E6%AC%BE.html,1160000,TWD,TANK,WB520006,Q4 September 2020
31950,"https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wb520009-baignoire-watch,-large-model.html",313000,HKD,BAIGNOIRE,WB520009,Q4 September 2020
31968,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/baignoire/wb520011-baignoire-watch-small-model.html,155000,SGD,BAIGNOIRE,WB520011,Q4 September 2020
32014,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-f%C3%A9minine/tank/tank-am%C3%A9ricaine/wb707331-montre-tank-am%C3%A9ricaine.html,22400,CHF,TANK,WB707331,Q4 September 2020
32022,https://www.cartier.co.uk/en-gb/collections/watches/women-s-watches/tank/tank-am%C3%A9ricaine/wb707931-tank-am%C3%A9ricaine-watch.html,19800,GBP,TANK,WB707931,Q4 September 2020
32025,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6/wb707931-tank-am%C3%A9ricaine%E8%85%95%E9%8C%B6.html,640000,TWD,TANK,WB707931,Q4 September 2020
32031,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%A5%B3%E6%80%A7%E7%94%A8%E6%99%82%E8%A8%88/%E3%82%BF%E3%83%B3%E3%82%AF/%E3%82%BF%E3%83%B3%E3%82%AF-%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E3%83%B3/wb710002-%E3%82%BF%E3%83%B3%E3%82%AF-%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E3%83%B3-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,3524400,JPY,TANK,WB710002,Q4 September 2020
32054,https://www.cartier.fr/fr/collections/montres/montres-pour-femme/tank/tank-am%C3%A9ricaine/wb710010-montre-tank-am%C3%A9ricaine.html,47200,EUR,TANK,WB710010,Q4 September 2020
32072,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-am%C3%A9ricaine/wb710012-tank-am%C3%A9ricaine-watch.html,208000,HKD,TANK,WB710012,Q4 September 2020
32107,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-fran%C3%A7aise/we110004-tank-fran%C3%A7aise-watch.html,54500,HKD,TANK,WE110004,Q4 September 2020
32138,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/we900851-ballon-bleu-de-cartier-watch.html,310000,HKD,BALLON BLEU,WE900851,Q4 September 2020
32151,https://www.cartier.co.uk/en-gb/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902026-ballon-bleu-de-cartier-watch.html,28000,GBP,BALLON BLEU WATCH,WE902026,Q4 September 2020
32154,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902026-ballon-bleu-de-cartier-watch.html,43900,SGD,BALLON BLEU WATCH,WE902026,Q4 September 2020
32193,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-f%C3%A9minine/ballon-bleu-de-cartier/we902047-montre-ballon-bleu-de-cartier.html,45100,CHF,BALLON BLEU,WE902047,Q4 September 2020
32197,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902047-ballon-bleu-de-cartier-watch.html,347000,HKD,BALLON BLEU,WE902047,Q4 September 2020
32199,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902047-ballon-bleu-de-cartier-watch.html,67000,SGD,BALLON BLEU,WE902047,Q4 September 2020
32204,https://www.cartier.co.uk/en-gb/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902048-ballon-bleu-de-cartier-watch.html,52000,GBP,BALLON BLEU,WE902048,Q4 September 2020
32266,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/we902063-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,403000,TWD,BALLON BLEU WATCH,WE902063,Q4 September 2020
32270,https://www.cartier.fr/fr/collections/montres/montres-pour-femme/ballon-bleu-de-cartier/we902064-montre-ballon-bleu-de-cartier.html,36900,EUR,BALLON BLEU WATCH,WE902064,Q4 September 2020
32278,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902066-ballon-bleu-de-cartier-watch.html,200000,HKD,BALLON BLEU WATCH,WE902066,Q4 September 2020
32297,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902074-ballon-bleu-de-cartier-watch.html,10500,SGD,BALLON BLEU,WE902074,Q4 September 2020
32303,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/we902076-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,487000,TWD,BALLON BLEU,WE902076,Q4 September 2020
32306,https://www.cartier.fr/fr/collections/montres/montres-pour-femme/ballon-bleu-de-cartier/we902077-montre-ballon-bleu-de-cartier.html,18200,EUR,BALLON BLEU WATCH,WE902077,Q4 September 2020
32339,https://www.cartier.co.uk/en-gb/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902081-ballon-bleu-de-cartier-watch.html,13800,GBP,BALLON BLEU,WE902081,Q4 September 2020
32346,https://www.cartier.fr/fr/collections/montres/montres-pour-femme/baignoire/wgba0007-montre-baignoire-1920.html,11000,EUR,TANK,WGBA0007,Q4 September 2020
32349,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%A5%B3%E6%80%A7%E7%94%A8%E6%99%82%E8%A8%88/%E3%83%99%E3%83%8B%E3%83%A5%E3%83%AF%E3%83%BC%E3%83%AB/wgba0007-%E3%83%99%E3%83%8B%E3%83%A5%E3%83%AF%E3%83%BC%E3%83%AB-1920-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,1280400,JPY,TANK,WGBA0007,Q4 September 2020
32351,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/baignoire%E7%B3%BB%E5%88%97/wgba0007-baignoire-1920%E8%85%95%E9%8C%B6.html,337000,TWD,TANK,WGBA0007,Q4 September 2020
32365,https://www.cartier.co.uk/en-gb/collections/watches/women-s-watches/baignoire/wgba0010-baignoire-allong%C3%A9e-watch.html,30100,GBP,TANK,WGBA0010,Q4 September 2020
32374,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/wgbb0007-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,265000,TWD,BALLON BLEU WATCH,WGBB0007,Q4 September 2020
32387,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%A5%B3%E6%80%A7%E7%94%A8%E6%99%82%E8%A8%88/%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8/wgbb0009-%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,1597200,JPY,BALLON BLEU WATCH,WGBB0009,Q4 September 2020
32392,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/ballon-bleu-de-cartier/wgbb0016-montre-ballon-bleu-de-cartier.html,30900,CHF,BALLON BLEU WATCH,WGBB0016,Q4 September 2020
32407,https://www.cartier.hk/en-hk/collections/watches/mens-watches/ballon-bleu-de-cartier/wgbb0030-ballon-bleu-de-cartier-watch.html,,HKD,BALLON BLEU WATCH,WGBB0030,Q4 September 2020
32410,https://www.cartier.fr/fr/collections/montres/montres-masculines/ballon-bleu-de-cartier/wgbb0036-montre-ballon-bleu-de-cartier.html,15900,EUR,BALLON BLEU WATCH,WGBB0036,Q4 September 2020
32444,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-blanc-de-cartier%E7%B3%BB%E5%88%97/wgbl0005-ballon-blanc-de-cartier%E8%85%95%E9%8C%B6.html,293000,TWD,BALLON BLANC WATCH,WGBL0005,Q4 September 2020
32445,https://www.cartier.com/en-us/collections/watches/women-s-watch/ballon-blanc-de-cartier/wgbl0005-ballon-blanc-de-cartier-watch.html,9900,USD,BALLON BLANC WATCH,WGBL0005,Q4 September 2020
32462,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/cl%C3%A9-de-cartier/wgcl0013-cl%C3%A9-de-cartier-watch.html,17100,SGD,CLÉ,WGCL0013,Q4 September 2020
32467,https://www.cartier.co.uk/en-gb/collections/watches/mens-watches/drive-de-cartier/wgnm0003-drive-de-cartier-watch.html,15300,GBP,DRIVE WATCH,WGNM0003,Q4 September 2020
32489,https://www.cartier.com/en-us/collections/watches/mens-watches/drive-de-cartier/wgnm0006-drive-de-cartier-extra-flat-watch.html,14200,USD,DRIVE EXTRA-FLAT WATCH,WGNM0006,Q4 September 2020
32509,https://www.cartier.hk/en-hk/collections/watches/mens-watches/drive-de-cartier/wgnm0011-drive-de-cartier-watch.html,107000,HKD,DRIVE WATCH,WGNM0011,Q4 September 2020
32564,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/panth%C3%A8re-de-cartier%E7%B3%BB%E5%88%97/wgpn0008-panth%C3%A8re-de-cartier%E7%BE%8E%E6%B4%B2%E8%B1%B9%E8%85%95%E9%8C%B6.html,610000,TWD,PANTHÈRE WATCH,WGPN0008,Q4 September 2020
32610,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-f%C3%A9minine/panth%C3%A8re-de-cartier/wgpn0018-montre-panth%C3%A8re-de-cartier.html,40000,CHF,PANTHÈRE WATCH,WGPN0018,Q4 September 2020
32624,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/panth%C3%A8re-de-cartier%E7%B3%BB%E5%88%97/wgpn0019-panth%C3%A8re-de-cartier%E7%BE%8E%E6%B4%B2%E8%B1%B9%E8%85%95%E9%8C%B6.html,2330000,TWD,PANTHÈRE WATCH,WGPN0019,Q4 September 2020
32640,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/santos-de-cartier/santos-de-cartier/wgsa0008-santos-de-cartier-watch.html,227000,HKD,SANTOS WATCH,WGSA0008,Q4 September 2020
32644,https://www.cartier.sg/en-sg/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wgsa0009-santos-de-cartier-watch.html,48800,SGD,SANTOS WATCH,WGSA0009,Q4 September 2020
32660,https://www.cartier.fr/fr/collections/montres/montres-masculines/santos-de-cartier/santos-de-cartier/wgsa0017-montre-santos-de-cartier-chronographe.html,24000,EUR,SANTOS,WGSA0017,Q4 September 2020
32680,https://www.cartier.com/en-us/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wgsa0019-santos-de-cartier-watch.html,17800,USD,SANTOS WATCH,WGSA0019,Q4 September 2020
32687,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/santos-de-cartier/santos-dumont/wgsa0021-santos-dumont-watch.html,17000,SGD,TANK,WGSA0021,Q4 September 2020
32701,https://www.cartier.co.uk/en-gb/collections/watches/mens-watches/santos-de-cartier/santos-dumont/wgsa0027-santos-dumont-watch.html,12600,GBP,TANK,WGSA0027,Q4 September 2020
32713,https://www.cartier.com/en-us/collections/watches/women-s-watch/santos-de-cartier/santos-de-cartier/wgsa0028-santos-de-cartier-watch.html,15400,USD,SANTOS WATCH,WGSA0028,Q4 September 2020
32721,https://www.cartier.com/en-us/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wgsa0029-santos-de-cartier-watch.html,33700,USD,SANTOS WATCH,WGSA0029,Q4 September 2020
32737,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/wgsa0031-santos-de-cartier%E8%85%95%E9%8C%B6.html,900000,TWD,SANTOS WATCH,WGSA0031,Q4 September 2020
32742,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-dumont/wgsa0032-santos-dumont-watch.html,118000,HKD,TANK,WGSA0032,Q4 September 2020
32760,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-f%C3%A9minine/tank/tank-louis-cartier/wgta0010-montre-tank-louis-cartier.html,10000,CHF,TANK,WGTA0010,Q4 September 2020
32782,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%A5%B3%E6%80%A7%E7%94%A8%E6%99%82%E8%A8%88/%E3%82%BF%E3%83%B3%E3%82%AF/%E3%82%BF%E3%83%B3%E3%82%AF-%E3%83%AB%E3%82%A4-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8/wgta0023-%E3%82%BF%E3%83%B3%E3%82%AF-%E3%83%AB%E3%82%A4-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,2706000,JPY,TANK,WGTA0023,Q4 September 2020
32786,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-f%C3%A9minine/tank/tank-louis-cartier/wgta0024-montre-tank-louis-cartier.html,27100,CHF,TANK,WGTA0024,Q4 September 2020
32795,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E7%94%B7%E5%A3%AB%E8%85%95%E8%A1%A8/tank%E8%85%95%E8%A1%A8/tank-cintr%C3%A9e%E8%85%95%E8%A1%A8/wgta0025-tank-cintr%C3%A9e%E8%85%95%E8%A1%A8.html,156000,CNY,TANK,WGTA0025,Q4 September 2020
32799,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E7%94%B7%E6%80%A7%E7%94%A8%E6%99%82%E8%A8%88/%E3%82%BF%E3%83%B3%E3%82%AF/%E3%82%BF%E3%83%B3%E3%82%AF-%E3%82%B5%E3%83%B3%E3%83%88%E3%83%AC/wgta0025-%E3%82%BF%E3%83%B3%E3%82%AF-%E3%82%B5%E3%83%B3%E3%83%88%E3%83%AC-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,2296800,JPY,TANK,WGTA0025,Q4 September 2020
32805,https://www.cartier.fr/fr/collections/montres/montres-masculines/tank/tank-cintr%C3%A9e/wgta0026-montre-tank-cintr%C3%A9e.html,20600,EUR,TANK,WGTA0026,Q4 September 2020
32812,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/tank/tank-cintr%C3%A9e/wgta0027-montre-tank-cintr%C3%A9e.html,22900,CHF,TANK,WGTA0027,Q4 September 2020
32822,https://www.cartier.co.uk/en-gb/collections/watches/women-s-watches/tank/tank-fran%C3%A7aise/wgta0029-tank-fran%C3%A7aise-watch.html,18300,GBP,TANK,WGTA0029,Q4 September 2020
32840,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%A5%B3%E6%80%A7%E7%94%A8%E6%99%82%E8%A8%88/%E3%82%BF%E3%83%B3%E3%82%AF/%E3%82%BF%E3%83%B3%E3%82%AF-%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BB%E3%83%BC%E3%82%BA/wgta0031-%E3%82%BF%E3%83%B3%E3%82%AF-%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BB%E3%83%BC%E3%82%BA-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,2244000,JPY,TANK,WGTA0031,Q4 September 2020
32841,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/tank/tank-fran%C3%A7aise/wgta0031-tank-fran%C3%A7aise-watch.html,28700,SGD,TANK,WGTA0031,Q4 September 2020
32864,https://www.cartier.co.uk/en-gb/collections/watches/mens-watches/tonneau/wgtn0006-tonneau-watch.html,20500,GBP,TANK,WGTN0006,Q4 September 2020
32874,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/santos-de-cartier/santos-dumont/wh100251-santos-dumont-watch.html,261000,HKD,SANTOS,WH100251,Q4 September 2020
32888,https://www.cartier.co.uk/en-gb/collections/watches/mens-watches/santos-de-cartier/santos-dumont/wh100651-santos-dumont-watch.html,45600,GBP,SANTOS,WH100651,Q4 September 2020
32933,https://www.cartier.com/en-us/collections/watches/mens-watches/pasha-de-cartier/whpa0007-pasha-de-cartier-watch.html,25300,USD,PASHA WATCH,WHPA0007,Q4 September 2020
32934,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/rotonde-de-cartier/whro0002-montre-rotonde-de-cartier-quanti%C3%A8me-annuel.html,34600,CHF,ROTONDE,WHRO0002,Q4 September 2020
32939,https://www.cartier.sg/en-sg/collections/watches/mens-watches/rotonde-de-cartier/whro0002-rotonde-de-cartier-annual-calendar-watch.html,51500,SGD,ROTONDE,WHRO0002,Q4 September 2020
32955,https://www.cartier.sg/en-sg/collections/watches/mens-watches/rotonde-de-cartier/whro0013-rotonde-de-cartier-earth-and-moon-watch.html,381000,SGD,ROTONDE,WHRO0013,Q4 September 2020
32996,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E7%94%B7%E6%80%A7%E7%94%A8%E6%99%82%E8%A8%88/%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8/whro0042-%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%82%A2%E3%82%B9%E3%83%A0%E3%83%BC%E3%83%96%E3%83%A1%E3%83%B3%E3%83%88-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,7128000,JPY,ROTONDE,WHRO0042,Q4 September 2020
32998,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/rotonde-de-cartier%E8%85%95%E9%8C%B6/whro0042-rotonde-de-cartier%E7%A5%9E%E7%A7%98%E6%A9%9F%E8%8A%AF%E8%85%95%E9%8C%B6.html,1880000,TWD,ROTONDE,WHRO0042,Q4 September 2020
33013,https://www.cartier.co.uk/en-gb/collections/watches/mens-watches/rotonde-de-cartier/whro0049-rotonde-de-cartier-watch.html,45500,GBP,ROTONDE,WHRO0049,Q4 September 2020
33034,https://www.cartier.fr/fr/collections/montres/montres-masculines/rotonde-de-cartier/whro0061-montre-rotonde-de-cartier.html,,EUR,ROTONDE WATCH,WHRO0061,Q4 September 2020
33058,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E7%94%B7%E5%A3%AB%E8%85%95%E8%A1%A8/santos-de-cartier%E7%B3%BB%E5%88%97/santos-de-cartier%E7%B3%BB%E5%88%97/whsa0008-santos-de-cartier%E9%95%82%E7%A9%BA%E8%85%95%E8%A1%A8.html,480000,CNY,TANK,WHSA0008,Q4 September 2020
33076,https://www.cartier.fr/fr/collections/montres/montres-masculines/santos-de-cartier/santos-de-cartier/whsa0010-montre-santos-de-cartier.html,52000,EUR,SANTOS,WHSA0010,Q4 September 2020
33077,https://www.cartier.co.uk/en-gb/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/whsa0010-santos-de-cartier-watch.html,47200,GBP,SANTOS,WHSA0010,Q4 September 2020
33089,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/whsa0012-santos-de-cartier%E8%85%95%E9%8C%B6.html,955000,TWD,TANK,WHSA0012,Q4 September 2020
33105,https://www.cartier.sg/en-sg/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/whsa0016-santos-de-cartier-watch.html,91000,SGD,SANTOS WATCH,WHSA0016,Q4 September 2020
33131,https://www.cartier.sg/en-sg/collections/watches/mens-watches/tank/tank-cintr%C3%A9e/whta0008-tank-cintr%C3%A9e-watch.html,92000,SGD,TANK,WHTA0008,Q4 September 2020
33133,https://www.cartier.com/en-us/collections/watches/mens-watches/tank/tank-cintr%C3%A9e/whta0008-tank-cintr%C3%A9e-watch.html,64500,USD,TANK,WHTA0008,Q4 September 2020
33145,https://www.cartier.fr/fr/collections/montres/montres-masculines/tonneau/whtn0005-montre-tonneau.html,69000,EUR,TANK,WHTN0005,Q4 September 2020
33146,https://www.cartier.co.uk/en-gb/collections/watches/mens-watches/tonneau/whtn0005-tonneau-watch.html,62500,GBP,TANK,WHTN0005,Q4 September 2020
33162,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/baignoire%E8%85%95%E8%A1%A8/wjba0006-baignoire-allong%C3%A9e%E8%85%95%E8%A1%A8.html,292000,CNY,TANK,WJBA0006,Q4 September 2020
33171,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/baignoire%E8%85%95%E8%A1%A8/wjba0007-baignoire-allong%C3%A9e%E8%85%95%E8%A1%A8.html,313000,CNY,TANK,WJBA0007,Q4 September 2020
33178,https://www.cartier.com/en-us/collections/watches/women-s-watch/baignoire/wjba0007-baignoire-allong%C3%A9e-watch.html,40900,USD,TANK,WJBA0007,Q4 September 2020
33186,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/baignoire%E7%B3%BB%E5%88%97/wjba0008-baignoire-allong%C3%A9e%E8%85%95%E9%8C%B6.html,1440000,TWD,TANK,WJBA0008,Q4 September 2020
33197,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/baignoire%E8%85%95%E8%A1%A8/wjba0010-baignoire-allong%C3%A9e%E8%85%95%E8%A1%A8.html,433000,CNY,TANK,WJBA0010,Q4 September 2020
33215,https://www.cartier.fr/fr/collections/montres/montres-pour-femme/baignoire/wjba0015-montre-baignoire-1920.html,31200,EUR,TANK,WJBA0015,Q4 September 2020
33226,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wjba0016-baignoire-allong%C3%A9e-watch.html,328000,HKD,TANK,WJBA0016,Q4 September 2020
33238,https://www.cartier.com/en-us/collections/watches/women-s-watch/baignoire/wjba0017-baignoire-allong%C3%A9e-watch.html,54000,USD,TANK,WJBA0017,Q4 September 2020
33249,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%A5%B3%E6%80%A7%E7%94%A8%E6%99%82%E8%A8%88/%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8/wjbb0007-%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,5293200,JPY,BALLON BLEU WATCH,WJBB0007,Q4 September 2020
33259,https://www.cartier.com/en-us/collections/watches/women-s-watch/ballon-bleu-de-cartier/wjbb0009-ballon-bleu-de-cartier-watch.html,31500,USD,BALLON BLEU WATCH,WJBB0009,Q4 September 2020
33273,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-f%C3%A9minine/ballon-bleu-de-cartier/wjbb0027-montre-ballon-bleu-de-cartier.html,32300,CHF,BALLON BLEU WATCH,WJBB0027,Q4 September 2020
